tid,toi,tfopwg_disp
307232923,6742.01,PC
361403927,6743.01,PC
345056639,6744.01,APC
301247383,6745.01,PC
367900542,6746.01,PC
343717397,6747.01,APC
421056636,6748.01,PC
426901646,6749.01,PC
169226822,675.01,KP
299876474,6750.01,FP
381448973,6751.01,PC
87422071,6752.01,PC
301248781,6753.01,PC
29385858,5990.01,PC
230064711,5991.01,PC
159054620,5992.01,KP
27534138,5993.01,KP
63283780,5994.01,KP
352011875,5995.01,KP
293880523,5996.01,PC
39516274,5997.01,PC
370907864,5998.01,PC
120317234,5999.01,KP
134396419,600.01,FP
259233660,6000.01,CP
139104940,6001.01,KP
102734241,6002.01,CP
121731834,6003.01,KP
48353358,6004.01,KP
446157122,6245.01,PC
388505345,6246.01,PC
418301643,6247.01,PC
154304816,6248.01,PC
456260074,6249.01,PC
456260074,6249.02,PC
379929661,625.01,CP
455737331,6250.01,PC
52005579,6251.01,CP
307734818,6252.01,PC
287152495,6253.01,PC
432758245,6254.01,PC
261135533,6255.01,CP
373017793,6256.01,PC
237204346,6257.01,PC
435878153,6258.01,PC
142277868,6508.01,CP
358164738,6509.01,PC
72090501,651.01,PC
361154154,6510.01,PC
303030789,6511.01,PC
72542944,6512.01,PC
29780740,6513.01,PC
439618305,6514.01,PC
101961987,6515.01,PC
446524637,6516.01,PC
5709314,6517.01,PC
139314045,6518.01,PC
188128470,6519.01,PC
22221375,652.01,CP
382688257,6520.01,PC
382187347,6521.01,PC
71674064,6522.01,PC
167720788,6523.01,PC
356921678,6524.01,PC
261192051,6754.01,PC
381468938,6755.01,PC
314193010,6756.01,PC
89659632,6757.01,PC
383313006,6758.01,PC
57011946,6759.01,PC
219187649,676.01,PC
361467239,6760.01,PC
234540647,6761.01,PC
360224870,6762.01,PC
96829917,6763.01,PC
148523092,6764.01,FP
420369105,6765.01,PC
311856080,6766.01,PC
90156362,6767.01,PC
365952328,6768.01,FP
304430662,6769.01,PC
280206394,677.01,CP
375297961,6770.01,PC
123357864,6005.01,KP
123309556,6006.01,KP
279922257,6007.01,PC
286201103,6008.01,CP
128558444,6009.01,PC
141363913,601.01,PC
199949052,6010.01,PC
414019147,6011.01,PC
432280671,6012.01,PC
53728859,6013.01,KP
57984377,6014.01,KP
288246496,6015.01,KP
327369524,6016.01,CP
291751373,6017.01,KP
67881560,6018.01,PC
125520907,6019.01,CP
294497466,6259.01,PC
65412605,626.01,CP
60984804,6260.01,PC
181748381,6261.01,PC
180575165,6262.01,PC
293547742,6263.01,PC
291471222,6264.01,PC
344927749,6265.01,PC
344927749,6265.02,PC
193023697,6266.01,PC
296737508,6267.01,PC
434477274,6268.01,PC
168281028,6269.01,KP
365781372,627.01,FP
192976435,6270.01,PC
134528212,6271.01,PC
33303538,6272.01,APC
147193084,6525.01,PC
57694405,6526.01,PC
437774844,6527.01,PC
363417404,6528.01,PC
54238138,6529.01,PC
33153766,653.01,FP
49066806,6530.01,PC
297853363,6531.01,PC
72542131,6532.01,PC
464544047,6533.01,PC
459604398,6534.01,PC
46104747,6535.01,PC
280647591,6536.01,PC
80384677,6537.01,PC
306248357,6538.01,PC
310497279,6539.01,PC
35009898,654.01,CP
142171554,6540.01,PC
457337619,6541.01,PC
90935909,6789.01,PC
308050066,679.01,FP
129458276,6790.01,PC
101272159,6791.01,PC
326327260,6792.01,PC
352438619,6793.01,PC
408609355,6794.01,PC
269372232,6795.01,PC
32046665,6796.01,PC
164249928,6797.01,APC
290403522,6798.01,PC
387295547,6799.01,PC
335499997,680.01,APC
254174907,6800.01,PC
90935995,6801.01,PC
262470965,6802.01,APC
166495921,6803.01,PC
100264497,6804.01,PC
112989868,6805.01,APC
175176327,602.01,APC
334597566,6020.01,FP
291685334,6021.01,KP
455947620,6022.01,PC
455947620,6022.02,PC
341444900,6023.01,FP
56231866,6024.01,FP
439942982,6025.01,PC
396234347,6026.01,PC
368678195,6027.01,PC
250707118,6028.01,KP
419523962,6029.01,CP
262746281,603.01,CP
245392284,6030.01,KP
292152376,6031.01,KP
285466025,6032.01,PC
67711670,6033.01,PC
142211778,6273.01,KP
465933345,6274.01,PC
49043968,6275.01,CP
397362481,6276.01,CP
397362481,6276.02,CP
397362481,6276.03,PC
462206806,6277.01,PC
157230659,6278.01,KP
449951606,6279.01,FP
281408474,628.01,CP
370877263,6280.01,FP
152569268,6281.01,PC
370009806,6282.01,PC
361218772,6283.01,PC
286763141,6284.01,PC
308778563,6285.01,PC
354285962,6286.01,FP
255851356,6542.01,FP
390151888,6543.01,PC
161738745,6544.01,PC
72504017,6545.01,PC
9385460,6546.01,KP
915110182,6547.01,KP
302212110,6548.01,PC
290777444,6549.01,PC
35516889,655.01,KP
133850380,6550.01,PC
166527623,6551.01,KP
220460087,6552.01,PC
324422520,6553.01,PC
94483093,6554.01,PC
259606227,6555.01,PC
179739873,6556.01,PC
141074654,6557.01,PC
259884973,6823.01,PC
197642926,6824.01,PC
197598125,6825.01,PC
55450156,6826.01,PC
302453291,6827.01,PC
278666476,6828.01,PC
469967533,6829.01,PC
437248515,683.01,KP
29430403,6830.01,PC
380884709,6831.01,PC
8995204,6832.01,PC
4610830,6833.01,KP
49735922,6834.01,KP
301235044,6835.01,KP
422618449,6836.01,KP
262584907,6837.01,PC
278892590,6838.01,KP
126982911,6839.01,PC
388076422,6034.01,CP
323194443,6035.01,PC
129756316,6036.01,APC
352924930,6037.01,FP
194736418,6038.01,CP
272050287,6039.01,FP
145027461,604.01,FP
250839071,6040.01,PC
192415680,6041.01,PC
374919956,6042.01,PC
453064665,6043.01,KP
356916207,6044.01,PC
467649533,6045.01,PC
66296167,6046.01,PC
115451738,6047.01,PC
280024247,6048.01,PC
353459965,6049.01,KP
22712134,6287.01,PC
240714633,6288.01,PC
292469572,6289.01,PC
293853437,629.01,CP
256576519,6290.01,PC
26390980,6291.01,PC
238751619,6292.01,PC
34977731,6293.01,PC
34977731,6293.02,PC
434813314,6294.01,PC
456171328,6295.01,PC
373894336,6296.01,PC
369907772,6297.01,PC
285233023,6298.01,FP
285505979,6299.01,PC
123898871,630.01,APC
271747067,6300.01,PC
326809267,6301.01,PC
177712122,6302.01,PC
420529106,6558.01,PC
313671132,6559.01,PC
36734222,656.01,KP
47667,6560.01,APC
3728481,6561.01,PC
368713985,6562.01,PC
210441429,6563.01,PC
453668803,6564.01,PC
392914193,6565.01,PC
121560868,6566.01,PC
366316586,6567.01,PC
253126207,6568.01,PC
22560356,6569.01,PC
48103627,657.01,CP
73310180,6570.01,PC
243550555,6571.01,PC
124617560,6572.01,PC
61621800,6771.01,PC
469813927,6772.01,PC
355138852,6773.01,PC
79660831,6774.01,PC
100263315,6775.01,APC
344552721,6776.01,PC
32443914,6777.01,PC
421990278,6778.01,PC
467931774,6779.01,PC
294395926,678.01,PC
419738713,6780.01,PC
411955845,6781.01,PC
254209017,6782.01,PC
291013124,6783.01,FP
253857911,6784.01,PC
219978369,6785.01,PC
253788533,6786.01,PC
201658484,6787.01,PC
319568755,6788.01,PC
181304295,605.01,PC
339207264,6050.01,PC
353960022,6051.01,PC
9443323,6052.01,KP
66091052,6053.01,APC
392681545,6054.01,CP
392681545,6054.02,CP
355640518,6055.01,PC
102808276,6056.01,PC
104734832,6057.01,PC
144006874,6058.01,PC
321578632,6059.01,PC
122262940,606.01,FP
428867906,6060.01,PC
239823606,6061.01,PC
122629761,6062.01,PC
67031480,6063.01,PC
186810676,6303.01,PC
186989177,6304.01,PC
320505267,6305.01,PC
445370101,6306.01,PC
202869426,6307.01,PC
301414902,6308.01,PC
412887082,6309.01,PC
97158538,631.01,FP
353893493,6310.01,PC
52260140,6311.01,PC
470724594,6312.01,PC
192487723,6313.01,PC
272218608,6314.01,PC
354742440,6315.01,PC
444753130,6316.01,PC
85281192,6317.01,PC
292852583,6318.01,PC
12980264,6319.01,PC
349790953,632.01,FP
419503191,6573.01,PC
464542805,6574.01,PC
272251987,6575.01,PC
304363215,6576.01,PC
144321743,6577.01,PC
144077896,6578.01,PC
308010949,6579.01,PC
48476907,658.01,FP
170627138,6580.01,PC
94012094,6581.01,PC
438629686,6582.01,PC
377771417,6583.01,PC
374155286,6584.01,PC
162729620,6585.01,FP
363259409,6586.01,PC
131312528,6587.01,PC
289389326,6588.01,PC
91794828,6589.01,PC
48476908,659.01,PC
144327080,6806.01,APC
441076258,6807.01,PC
261680542,6808.01,PC
29821723,6809.01,PC
410450228,681.01,PC
214515989,6810.01,PC
129711632,6811.01,PC
92443533,6812.01,PC
364267778,6813.01,PC
211352962,6814.01,PC
233964924,6815.01,PC
278525028,6816.01,PC
402027382,6817.01,PC
281666033,6818.01,PC
327917279,6819.01,PC
429304876,682.01,CP
350821320,6820.01,PC
197643976,6821.01,KP
261679541,6822.01,PC
428767018,6064.01,PC
172033454,6065.01,PC
219697927,6066.01,PC
198458010,6067.01,PC
400093502,6068.01,PC
259099556,6069.01,FA
153651591,607.01,FP
29106627,6070.01,PC
440624788,6071.01,PC
147797743,6072.01,KP
271424111,6073.01,KP
99896567,6074.01,PC
424388628,6075.01,PC
308301091,6076.01,PC
196066560,6077.01,PC
119973835,6078.01,PC
196474344,6320.01,PC
301991463,6321.01,PC
270132709,6322.01,PC
63586213,6323.01,PC
372207328,6324.01,CP
200775844,6325.01,PC
307201632,6326.01,PC
196973090,6327.01,PC
249884767,6328.01,PC
283845022,6329.01,PC
348755723,633.01,FP
308120029,6330.01,PC
415875608,6331.01,PC
101133275,6332.01,PC
5724439,6333.01,PC
63718617,6334.01,PC
407156755,6335.01,PC
327126871,6336.01,PC
381591826,6337.01,PC
72123144,6590.01,PC
463868678,6591.01,PC
398945279,6592.01,PC
241297273,6593.01,PC
49411575,6594.01,PC
361344753,6595.01,PC
306249066,6596.01,PC
131195882,6597.01,PC
22452837,6598.01,PC
166145361,6599.01,PC
53189332,660.01,KP
325647810,6600.01,PC
167573692,6601.01,PC
392027961,6602.01,PC
90048949,6603.01,PC
56884,6604.01,PC
263207857,6605.01,PC
242532142,6606.01,PC
351077390,5828.01,PC
363029616,5829.01,PC
131743355,583.01,PC
224418572,5830.01,FP
308504559,5831.01,PC
287934343,5832.01,PC
213875310,5833.01,PC
281118572,5834.01,PC
346859243,5835.01,PC
354727907,5836.01,PC
395143000,5837.01,PC
222485202,5838.01,PC
355732304,5839.01,FP
74482749,584.01,FP
68345291,5840.01,PC
350882505,5841.01,PC
23937608,5842.01,PC
24113219,5843.01,PC
230292034,5844.01,PC
119973835,6078.02,PC
272670038,6079.01,PC
186547153,608.01,APC
116048097,6080.01,PC
271431851,6081.01,KP
199712572,6082.01,PC
299089652,6083.01,KP
294283951,6084.01,FP
160223936,6085.01,PC
18318288,6086.01,CP
48448369,6087.01,KP
122375047,6088.01,KP
350814622,6089.01,KP
134404603,609.01,APC
268159158,6090.01,KP
336255880,6091.01,PC
186715217,6338.01,APC
332496784,6339.01,PC
344926234,634.01,FA
376765646,6340.01,PC
285328782,6341.01,PC
184739529,6342.01,APC
256349966,6343.01,FP
327093061,6344.01,PC
241062925,6345.01,PC
260040728,6346.01,PC
467690903,6347.01,PC
321258259,6348.01,PC
470450936,6349.01,PC
286132427,635.01,FA
266609407,6350.01,PC
392674549,6351.01,PC
459102737,6352.01,APC
259810421,6353.01,PC
355418639,6354.01,PC
400968492,6607.01,PC
366315051,6608.01,PC
291668351,6609.01,PC
53735810,661.01,KP
289076007,6610.01,PC
403368444,6611.01,PC
76706043,6612.01,PC
426904354,6613.01,PC
149179763,6614.01,PC
145804834,6615.01,PC
349503728,6616.01,PC
439381274,6617.01,PC
350432166,6618.01,PC
399195246,6619.01,PC
54085154,662.01,FP
241592217,6620.01,PC
374908396,6621.01,PC
260539542,6622.01,PC
207937389,6623.01,PC
209935997,5845.01,PC
75784122,5846.01,PC
95574586,5847.01,PC
808243,5848.01,PC
71459120,5849.01,PC
190990336,585.01,APC
151728428,5850.01,FP
277329402,5851.01,PC
387844266,5852.01,PC
278623780,5853.01,PC
346154016,5854.01,PC
41422753,5855.01,FP
3680800,5856.01,PC
336072306,5857.01,PC
256046749,5858.01,PC
114947483,5859.01,PC
131979339,586.01,FP
462372373,5860.01,APC
11034516,5861.01,PC
339591840,6092.01,FP
97165413,6093.01,PC
35883621,6094.01,FP
157081737,6095.01,PC
262781201,6096.01,FP
293743169,6097.01,PC
269341832,6098.01,PC
118914286,6099.01,PC
80275202,610.01,FP
170434745,6100.01,PC
19342878,6101.01,CP
55849732,6102.01,PC
92590258,6103.01,PC
265010875,6104.01,PC
182405015,6105.01,PC
258234731,6106.01,APC
152245179,6107.01,PC
98613492,6355.01,FP
9136777,6356.01,PC
122881136,6357.01,PC
259708416,6358.01,PC
267617257,6359.01,PC
146463781,636.01,FP
458987621,6360.01,PC
450308346,6361.01,PC
148514918,6362.01,PC
311284709,6363.01,PC
407517154,6364.01,PC
272994016,6365.01,PC
279851358,6366.01,APC
259502942,6367.01,PC
274002141,6368.01,FP
274472658,6369.01,PC
133334108,637.01,PC
251705938,6370.01,PC
279725262,6371.01,PC
443199889,6624.01,PC
258409964,6625.01,PC
148691985,6626.01,PC
411463659,6627.01,PC
75650448,6628.01,CP
160442729,6629.01,PC
54962195,663.01,CP
54962195,663.02,CP
54962195,663.03,CP
312612366,6630.01,PC
457446242,6631.01,PC
292349703,6632.01,PC
38584799,6633.01,PC
400491269,6634.01,PC
330424797,6635.01,PC
209054294,6636.01,PC
256124756,6637.01,APC
460316238,6638.01,PC
20988926,5862.01,FP
345205395,5863.01,PC
184531966,5864.01,PC
383216635,5865.01,PC
341297143,5866.01,FP
380517859,5867.01,FP
236158940,5868.01,PC
210169818,5869.01,PC
294090620,587.01,FP
305375697,5870.01,PC
373816781,5871.01,PC
138671052,5872.01,PC
353146308,5873.01,PC
376454594,5874.01,PC
283165117,5875.01,PC
106114491,5876.01,FP
282890159,5877.01,PC
247172524,5878.01,PC
255780160,6108.01,PC
384984325,6109.01,CP
384984325,6109.02,CP
154459165,611.01,FP
7439480,6110.01,PC
189322727,6111.01,APC
258741560,6112.01,PC
116631353,6113.01,PC
419840740,6114.01,PC
120115768,6115.01,PC
364408162,6116.01,FP
436508469,6117.01,PC
125367522,6118.01,PC
322498101,6119.01,PC
284738182,612.01,PC
435851868,6120.01,PC
165682741,6121.01,PC
352442207,6122.01,PC
91101364,6123.01,PC
115899725,6372.01,PC
286951368,6373.01,PC
468501184,6374.01,PC
390410937,6375.01,PC
9441591,6376.01,PC
187532854,6377.01,FP
251594291,6378.01,PC
450308271,6379.01,PC
78154865,638.01,FA
458890024,6380.01,PC
470653603,6381.01,PC
367522211,6382.01,PC
328513434,6383.01,CP
16550540,6384.01,PC
16552586,6385.01,PC
138344895,6386.01,PC
459982699,6387.01,PC
16776356,6388.01,PC
239159011,6389.01,PC
446918603,6639.01,PC
55092869,664.01,KP
167654347,6640.01,PC
241525834,6641.01,PC
23111,6642.01,PC
332887363,6643.01,PC
149450435,6644.01,PC
15827263,6645.01,FP
346855283,6646.01,PC
439943973,6647.01,PC
440150441,6648.01,PC
258940847,6649.01,PC
73723286,665.01,FP
64837857,6650.01,PC
64837857,6650.02,PC
64837857,6650.03,PC
64837857,6650.04,PC
174328045,6651.01,CP
258037656,5879.01,PC
130415266,588.01,PC
184521624,5880.01,PC
360142739,5881.01,PC
232941965,5882.01,CP
283759999,5883.01,APC
13574009,5884.01,PC
233788275,5885.01,PC
15682927,5886.01,FP
277987172,5887.01,FP
273780062,5888.01,PC
383214426,5889.01,PC
412961700,589.01,FP
279179610,5890.01,PC
202941251,5891.01,PC
375199523,5892.01,FP
321790238,5893.01,PC
398038296,5894.01,PC
243464977,5895.01,APC
269488987,6124.01,PC
404516402,6125.01,PC
129004637,6126.01,PC
313975346,6127.01,PC
100769500,6128.01,FP
115739057,6129.01,PC
77527511,613.01,PC
210083929,6130.01,CP
357872559,6131.01,PC
188800346,6132.01,PC
129107501,6133.01,FP
199721945,6134.01,PC
100909102,6135.01,PC
468692991,6136.01,PC
44295981,6137.01,PC
352892371,6138.01,PC
468765355,6139.01,PC
118021229,614.01,FP
456783397,6140.01,PC
82362447,639.01,FP
318071201,6390.01,PC
171922657,6391.01,PC
88460991,6392.01,PC
147821208,6393.01,PC
309512152,6394.01,PC
191998744,6395.01,PC
73244652,6396.01,FP
359629653,6397.01,PC
353586703,6398.01,FP
287207371,6399.01,PC
147977348,640.01,CP
88999533,6400.01,PC
150470555,6401.01,PC
265076459,6402.01,PC
94405787,6403.01,PC
141395223,6404.01,PC
142908390,6405.01,PC
31605271,6406.01,PC
283884522,6652.01,PC
150901009,6653.01,PC
278726770,6654.01,FP
304690618,6655.01,PC
304690618,6655.02,PC
262457587,6656.01,FA
96475638,6657.01,PC
292221593,6658.01,PC
272768631,6659.01,PC
82128636,666.01,APC
468178519,6660.01,PC
355895977,6661.01,PC
418343229,6662.01,PC
415732733,6663.01,PC
147561732,6664.01,PC
192014454,6665.01,PC
256429408,6666.01,PC
14956304,5896.01,PC
305612552,5897.01,PC
467211520,5898.01,PC
126171392,5899.01,FP
270841724,590.01,FP
224635135,5900.01,PC
294173437,5901.01,FP
65737977,5902.01,PC
60542708,5903.01,PC
408317165,5904.01,PC
341299943,5905.01,PC
276376289,5906.01,APC
387318486,5907.01,PC
452483795,5908.01,FP
354489554,5909.01,PC
146261607,591.01,FP
273774284,5910.01,FP
239361732,5911.01,PC
16538820,5912.01,PC
217980791,6141.01,PC
129108133,6142.01,APC
423903685,6143.01,FP
115683877,6144.01,PC
404488903,6145.01,PC
372178596,6146.01,PC
402740809,6147.01,FA
371573539,6148.01,PC
195606729,6149.01,PC
190496853,615.01,CP
434186655,6150.01,PC
312289279,6151.01,PC
117068362,6152.01,FP
411343008,6153.01,PC
301986302,6154.01,PC
120051913,6155.01,PC
117072799,6156.01,APC
86005116,6157.01,FP
404456775,6158.01,CP
97925605,6407.01,PC
452867348,6408.01,PC
97279971,6409.01,PC
49079670,641.01,APC
142916753,6410.01,PC
106829921,6411.01,PC
176082442,6412.01,PC
170466784,6413.01,PC
169191182,6414.01,PC
157050713,6415.01,PC
106626059,6416.01,PC
95191643,6417.01,PC
36022284,6418.01,PC
144037593,6419.01,PC
79292541,642.01,PC
143526233,6420.01,PC
107617930,6421.01,PC
140740440,6422.01,PC
141458054,6423.01,PC
161169240,6667.01,APC
206361691,6668.01,PC
333736132,6669.01,CP
101955023,667.01,KP
126797048,6670.01,PC
53843023,6671.01,PC
331644554,6672.01,PC
99989903,6673.01,PC
452920657,6674.01,PC
141522677,6675.01,PC
423360793,6676.01,PC
62085710,6677.01,PC
253864764,6678.01,PC
344034178,6679.01,PC
102195674,668.01,APC
6898572,6680.01,PC
289313987,5913.01,APC
187416256,5914.01,PC
329709756,5915.01,FP
305506996,5916.01,CP
239529652,5917.01,PC
305790119,5918.01,PC
165948070,5919.01,PC
196286587,592.01,FP
467006627,5920.01,FP
286545058,5921.01,PC
364192929,5922.01,PC
60491424,5923.01,PC
289125016,5924.01,FP
345193111,5925.01,PC
372831381,5926.01,PC
163164300,5927.01,PC
387318409,5928.01,PC
92217989,5929.01,PC
128463355,593.01,FP
343774169,7163.01,PC
326470400,7164.01,FP
239277658,7165.01,KP
288421619,7166.01,CP
456482025,7167.01,PC
427685831,7168.01,KP
372048733,7169.01,PC
275248683,717.01,FP
63100069,7170.01,PC
420191136,7171.01,PC
302173245,7172.01,PC
268727719,7173.01,FP
25472026,7174.01,PC
26999884,7175.01,PC
44161614,7176.01,PC
51768374,7177.01,PC
419877797,7178.01,PC
434486077,743.01,PC
264193444,7430.01,PC
347018922,7431.01,FP
192321638,7432.01,PC
450012972,7433.01,PC
250478345,7434.01,PC
77258176,7435.01,PC
305830609,7436.01,PC
73692250,7437.01,PC
387527174,7438.01,PC
335037151,7439.01,PC
437242640,744.01,KP
252045206,7440.01,PC
467602108,7441.01,PC
196389062,7442.01,PC
22659404,7443.01,PC
470898625,7444.01,APC
245665919,7445.01,PC
374122973,7446.01,PC
120540061,7638.01,PC
270471727,7639.01,PC
181159386,764.01,APC
317801157,7640.01,PC
148106497,7641.01,PC
64334960,7642.01,PC
265078278,7643.01,PC
64250123,7644.01,PC
264691112,7645.01,PC
232399986,7646.01,PC
358340733,7647.01,PC
279909537,7648.01,PC
300868410,7649.01,PC
219401954,765.01,FA
10485639,7650.01,PC
270048796,6935.01,PC
63082902,6936.01,PC
294434193,6937.01,PC
114600571,6938.01,PC
88929544,6939.01,PC
55383975,694.01,FP
421006834,6940.01,PC
74389253,6941.01,PC
238506223,6942.01,PC
262137985,6943.01,PC
421005422,6944.01,PC
392022763,6945.01,PC
14435301,6946.01,PC
457039843,6947.01,PC
438329568,6948.01,APC
45905504,6949.01,PC
55559618,695.01,PC
165965790,6950.01,PC
196201652,7179.01,PC
150247134,718.01,FA
314992600,7180.01,PC
419878733,7181.01,PC
408469564,7182.01,PC
422159302,7183.01,PC
426956677,7184.01,PC
77490011,7185.01,PC
124895104,7186.01,PC
350064389,7187.01,PC
317849098,7188.01,PC
18885659,7189.01,CP
184952758,719.01,FP
277499689,7190.01,PC
364007087,7191.01,PC
123234747,7192.01,PC
325086150,7193.01,FP
24499407,7194.01,PC
62682198,7195.01,PC
400503123,7447.01,PC
104153474,7448.01,PC
418262301,7449.01,PC
444842193,745.01,APC
73729607,7450.01,APC
259381479,7451.01,PC
327249454,7452.01,PC
347944406,7453.01,PC
130087198,7454.01,PC
196351790,7455.01,PC
158933249,7456.01,KP
272840455,7457.01,KP
169081296,7458.01,KP
417829948,7459.01,PC
167418903,746.01,PC
159303995,7460.01,PC
271052158,7461.01,KP
270711339,7651.01,PC
10313047,7652.01,PC
150429313,7653.01,PC
300654938,7654.01,PC
117885024,7655.01,PC
265129950,7656.01,PC
415084429,7657.01,PC
22730066,7658.01,PC
142053623,7659.01,PC
219698950,766.01,KP
140938327,7660.01,PC
88865512,7661.01,PC
5045948,7662.01,PC
88760990,7663.01,PC
456787558,7664.01,PC
83180637,6951.01,PC
400466395,6952.01,FP
70435923,6953.01,APC
443607377,6954.01,PC
81963214,6955.01,PC
294350792,6956.01,PC
30853990,6957.01,PC
219108677,6958.01,PC
230013442,6959.01,PC
77156829,696.01,CP
77156829,696.02,CP
77156829,696.03,CP
204496071,6960.01,APC
404715325,6961.01,PC
435339558,6962.01,KP
56658270,6963.01,CP
243208884,6964.01,PC
39464158,7196.01,PC
415377888,7197.01,PC
317170536,7198.01,PC
310586478,7199.01,PC
131419878,720.01,FP
205044976,7200.01,PC
159893748,7201.01,PC
116262653,7202.01,PC
44388479,7203.01,PC
71083829,7204.01,PC
345009464,7205.01,PC
120313529,7206.01,PC
342276668,7207.01,PC
388371132,7208.01,PC
425706173,7209.01,PC
38571020,721.01,PC
466928064,7210.01,PC
374800835,7211.01,PC
377253700,7212.01,PC
298897095,7462.01,PC
274198407,7463.01,KP
251090642,7464.01,PC
167804011,7465.01,PC
229172128,7466.01,PC
319855425,7467.01,PC
2621212,7468.01,KP
187309502,7469.01,KP
15445551,747.01,KP
437444661,7470.01,KP
46020827,7471.01,KP
145368316,7472.01,KP
187278212,7473.01,KP
50171060,7474.01,KP
376866659,7475.01,PC
182992572,7665.01,PC
182992572,7665.02,PC
130295375,7666.01,PC
299801675,7667.01,PC
2093349,7668.01,PC
148273668,7669.01,PC
229047362,767.01,KP
176604975,7670.01,PC
140190514,7671.01,PC
107779737,7672.01,PC
25154148,7673.01,PC
458615187,7674.01,PC
289114603,7675.01,PC
452973397,7676.01,PC
349677805,7677.01,PC
80224448,6965.01,PC
80224448,6965.02,PC
243030574,6966.01,PC
27635334,6967.01,KP
121990418,6968.01,PC
17129975,6969.01,FP
17129975,6969.02,PC
77253676,697.01,APC
271749758,6970.01,KP
354031707,6971.01,PC
219824470,6972.01,PC
427765233,6973.01,PC
348684814,6974.01,PC
158381418,6975.01,APC
5972036,6976.01,PC
436575927,6977.01,KP
336264393,7213.01,PC
251803342,7214.01,PC
23912656,7215.01,PC
69436501,7216.01,PC
151760597,7217.01,PC
279331929,7218.01,PC
242674266,7219.01,PC
38509907,722.01,PC
344416349,7220.01,FP
110828766,7221.01,PC
466890210,7222.01,PC
157808355,7223.01,PC
466966249,7224.01,PC
209320688,7225.01,PC
350268913,7226.01,PC
287948915,7227.01,PC
397653875,7228.01,PC
363040636,7229.01,PC
177077336,723.01,PC
442530946,7476.01,KP
126325985,7477.01,KP
11270200,7478.01,KP
77202722,7479.01,KP
104024556,748.01,KP
71841620,7480.01,KP
431016234,7481.01,PC
188500604,7482.01,PC
76835246,7483.01,PC
68952448,7484.01,KP
441122551,7485.01,PC
336732544,7486.01,KP
301258470,7487.01,KP
128168083,7488.01,PC
262016897,7489.01,PC
5868998,749.01,APC
284586930,7678.01,PC
114011911,7679.01,PC
229811538,768.01,APC
334380435,7680.01,PC
59537824,7681.01,PC
159671133,7682.01,PC
441422655,7683.01,KP
115942852,7684.01,PC
33945661,7685.01,PC
273861354,7686.01,PC
51992761,7687.01,PC
80429950,7688.01,PC
12999193,7689.01,PC
248075138,769.01,KP
410774020,7690.01,PC
47762924,7691.01,PC
320847025,6978.01,PC
26078330,6979.01,KP
141527579,698.01,PC
422912527,6980.01,PC
443823169,6981.01,PC
113921235,6982.01,CP
368628986,6983.01,PC
83181153,6984.01,KP
59490344,6985.01,PC
366302410,6986.01,PC
21035365,6987.01,PC
70897115,6988.01,PC
261141602,6989.01,FP
149302744,699.01,PC
149302744,699.02,PC
149302744,699.03,PC
238239232,7230.01,PC
89362689,7231.01,PC
282113152,7232.01,PC
394924803,7233.01,PC
418629890,7234.01,PC
20607624,7235.01,PC
374521355,7236.01,PC
439598736,7237.01,PC
251743761,7238.01,PC
383364626,7239.01,PC
339961200,724.01,PC
41839508,7240.01,PC
456401439,7241.01,PC
426122272,7242.01,PC
288953761,7243.01,PC
435673126,7244.01,FP
305026599,7245.01,PC
407135911,7246.01,PC
51318828,7247.01,FP
358975793,7248.01,PC
250977648,7490.01,KP
119262291,7491.01,KP
102068384,7492.01,KP
12611594,7493.01,KP
111778581,7494.01,PC
377240984,7495.01,PC
96847781,7496.01,KP
130633912,7497.01,KP
441012828,7498.01,PC
301031110,7499.01,KP
14614418,750.01,KP
154796579,7500.01,PC
271898990,7501.01,KP
169504920,7502.01,KP
11439959,7503.01,KP
207463446,7692.01,PC
341872729,7693.01,PC
199572211,7694.01,PC
319482278,7695.01,PC
327996774,7696.01,PC
29848696,7697.01,PC
241577487,7698.01,PC
241577487,7698.02,PC
241577487,7698.03,PC
358289302,7699.01,PC
248111245,770.01,KP
164695417,7700.01,PC
122522333,7701.01,PC
25030847,7702.01,PC
88507544,7703.01,PC
353302490,6990.01,PC
440562226,6991.01,APC
259330386,6992.01,PC
408656366,6993.01,APC
55390413,6994.01,FP
383829317,6995.01,PC
41875043,6996.01,FP
357858008,6997.01,PC
350733403,6998.01,PC
444977814,6999.01,FP
150428135,700.01,CP
150428135,700.02,CP
150428135,700.03,CP
150428135,700.04,CP
154926644,7000.01,PC
85113291,7001.01,PC
317290270,7002.01,PC
219707850,7003.01,PC
219089784,7249.01,PC
410245915,725.01,FP
459728249,7250.01,CP
298291597,7251.01,PC
289047954,7252.01,FP
383358873,7253.01,PC
260767135,7254.01,APC
166099360,7255.01,PC
334798754,7256.01,PC
274057129,7257.01,PC
298189225,7258.01,PC
160103855,7259.01,PC
174143743,726.01,FP
418866096,7260.01,FP
297413553,7261.01,PC
87932853,7262.01,PC
269130683,7263.01,PC
258279359,7264.01,PC
275717567,7265.01,CP
110795273,7504.01,PC
110795273,7504.02,PC
55871761,7505.01,PC
270204383,7506.01,PC
397231954,7507.01,PC
327302178,7508.01,PC
355058141,7509.01,PC
14661418,751.01,KP
118798035,7510.01,CP
118798035,7510.02,CP
118798035,7510.03,CP
